업종,시도,시군구,당월,전월,전년동월
채소가게,충청북도,음성군,21,21,18
채소가게,충청북도,단양군,44,43,40
채소가게,충청남도,천안시 동남구,77,77,73
채소가게,충청남도,천안시 서북구,39,39,34
채소가게,충청남도,공주시,38,38,31
채소가게,충청남도,보령시,36,36,40
채소가게,충청남도,아산시,51,51,54
채소가게,충청남도,서산시,72,69,66
채소가게,충청남도,논산시,74,73,70
채소가게,충청남도,계룡시,9,8,7
채소가게,충청남도,당진시,47,45,43
채소가게,충청남도,금산군,31,30,26
채소가게,충청남도,부여군,44,43,40
채소가게,충청남도,서천군,30,28,24
채소가게,충청남도,청양군,31,30,29
채소가게,충청남도,홍성군,46,45,48
채소가게,충청남도,예산군,21,19,21
채소가게,충청남도,태안군,90,88,92
채소가게,세종특별자치시,세종시,60,61,58
채소가게,광주광역시,동구,18,18,12
채소가게,광주광역시,서구,68,66,56
채소가게,광주광역시,남구,42,42,36
채소가게,광주광역시,북구,77,72,66
채소가게,광주광역시,광산구,68,66,59
채소가게,전라북도,전주시 완산구,85,86,80
채소가게,전라북도,전주시 덕진구,76,77,76
채소가게,전라북도,군산시,83,80,62
채소가게,전라북도,익산시,100,97,74
채소가게,전라북도,정읍시,60,59,50
채소가게,전라북도,남원시,46,45,40
채소가게,전라북도,김제시,29,30,31
채소가게,전라북도,완주군,66,67,63
채소가게,전라북도,진안군,39,39,34
채소가게,전라북도,무주군,25,25,29
채소가게,전라북도,장수군,16,15,14
채소가게,전라북도,임실군,17,17,17
채소가게,전라북도,순창군,12,12,12
채소가게,전라북도,고창군,26,26,22
채소가게,전라북도,부안군,20,19,16
채소가게,전라남도,목포시,73,68,72
채소가게,전라남도,여수시,90,88,87
채소가게,전라남도,순천시,81,82,80
채소가게,전라남도,나주시,28,28,23
채소가게,전라남도,광양시,46,46,44
채소가게,전라남도,담양군,14,15,14
채소가게,전라남도,곡성군,14,13,12
채소가게,전라남도,구례군,37,38,21
채소가게,전라남도,고흥군,34,32,29
채소가게,전라남도,보성군,17,17,21
채소가게,전라남도,화순군,21,20,17
채소가게,전라남도,장흥군,23,23,20
채소가게,전라남도,강진군,37,36,33
채소가게,전라남도,해남군,83,83,84
채소가게,전라남도,영암군,21,21,21
채소가게,전라남도,무안군,57,56,47
채소가게,전라남도,함평군,16,17,19
채소가게,전라남도,영광군,22,22,18
채소가게,전라남도,장성군,23,23,22
채소가게,전라남도,완도군,13,13,9
채소가게,전라남도,진도군,20,19,15
채소가게,전라남도,신안군,41,40,28
채소가게,대구광역시,중구,26,26,23
채소가게,대구광역시,동구,61,59,61
채소가게,대구광역시,서구,32,33,30
채소가게,대구광역시,남구,24,22,19
채소가게,대구광역시,북구,162,160,153
채소가게,대구광역시,수성구,49,47,51
채소가게,대구광역시,달서구,68,68,63
채소가게,대구광역시,달성군,43,43,44
채소가게,경상북도,포항시 남구,21,21,22
채소가게,경상북도,포항시 북구,99,99,90
채소가게,경상북도,경주시,64,62,61
채소가게,경상북도,김천시,27,26,22
채소가게,경상북도,안동시,61,61,54
채소가게,경상북도,구미시,39,40,46
채소가게,경상북도,영주시,72,72,74
채소가게,경상북도,영천시,26,26,24
채소가게,경상북도,상주시,38,36,33
채소가게,경상북도,문경시,45,45,43
채소가게,경상북도,경산시,49,49,42
채소가게,경상북도,군위군,8,8,4
채소가게,경상북도,의성군,36,35,36
채소가게,경상북도,청송군,37,37,37
채소가게,경상북도,영양군,72,73,76
채소가게,경상북도,영덕군,23,23,23
채소가게,경상북도,청도군,35,34,32
채소가게,경상북도,고령군,32,32,27
채소가게,경상북도,성주군,12,12,13
채소가게,경상북도,칠곡군,34,34,36
채소가게,경상북도,예천군,23,23,23
채소가게,경상북도,봉화군,49,51,55
채소가게,경상북도,울진군,33,33,31
채소가게,경상북도,울릉군,20,21,13
채소가게,부산광역시,중구,16,15,14
채소가게,부산광역시,서구,51,50,42
채소가게,부산광역시,동구,23,23,13
채소가게,부산광역시,영도구,22,22,17
채소가게,부산광역시,부산진구,186,189,184
채소가게,부산광역시,동래구,46,46,41
채소가게,부산광역시,남구,45,45,44
채소가게,부산광역시,북구,42,39,38
채소가게,부산광역시,해운대구,48,48,35
채소가게,부산광역시,사하구,50,52,39
채소가게,부산광역시,금정구,41,40,36
채소가게,부산광역시,강서구,27,26,24
채소가게,부산광역시,연제구,28,27,24
채소가게,부산광역시,수영구,44,45,39
채소가게,부산광역시,사상구,100,99,96
채소가게,부산광역시,기장군,29,28,27
채소가게,울산광역시,중구,48,47,41
채소가게,울산광역시,남구,35,35,33
채소가게,울산광역시,동구,21,20,18
채소가게,울산광역시,북구,18,17,15
채소가게,울산광역시,울주군,32,32,25
채소가게,경상남도,창원시 의창구,49,49,39
채소가게,경상남도,창원시 성산구,28,28,23
채소가게,경상남도,창원시 마산합포구,45,45,36
채소가게,경상남도,창원시 마산회원구,43,43,35
채소가게,경상남도,창원시 진해구,24,24,24
채소가게,경상남도,진주시,97,94,87
채소가게,경상남도,통영시,29,29,29
채소가게,경상남도,사천시,39,37,32
채소가게,경상남도,김해시,119,115,107
채소가게,경상남도,밀양시,49,49,47
채소가게,경상남도,거제시,53,52,46
채소가게,경상남도,양산시,31,30,34
채소가게,경상남도,의령군,9,9,10
채소가게,경상남도,함안군,12,12,7
채소가게,경상남도,창녕군,42,41,35
채소가게,경상남도,고성군,20,20,20
채소가게,경상남도,남해군,30,30,23
채소가게,경상남도,하동군,83,83,68
채소가게,경상남도,산청군,64,61,48
채소가게,경상남도,함양군,39,40,45
채소가게,경상남도,거창군,25,25,22
채소가게,경상남도,합천군,35,35,34
채소가게,제주특별자치도,제주시,180,179,159
채소가게,제주특별자치도,서귀포시,144,143,141
철물점,서울특별시,종로구,40,39,41
철물점,서울특별시,중구,54,54,55
철물점,서울특별시,용산구,29,29,29
철물점,서울특별시,성동구,36,36,37
철물점,서울특별시,광진구,62,62,59
철물점,서울특별시,동대문구,60,60,57
철물점,서울특별시,중랑구,83,82,77
철물점,서울특별시,성북구,50,50,50
철물점,서울특별시,강북구,49,48,52
철물점,서울특별시,도봉구,38,38,39
철물점,서울특별시,노원구,56,55,55
철물점,서울특별시,은평구,70,69,69
철물점,서울특별시,서대문구,44,44,49
철물점,서울특별시,마포구,50,50,47
철물점,서울특별시,양천구,51,51,48
철물점,서울특별시,강서구,59,60,56
철물점,서울특별시,구로구,72,72,77
철물점,서울특별시,금천구,44,45,46
철물점,서울특별시,영등포구,68,69,75
철물점,서울특별시,동작구,51,51,51
철물점,서울특별시,관악구,68,68,64
철물점,서울특별시,서초구,31,31,33
철물점,서울특별시,강남구,62,61,59
철물점,서울특별시,송파구,79,79,77
철물점,서울특별시,강동구,64,65,62
철물점,인천광역시,중구,25,27,25
철물점,인천광역시,동구,22,22,25
철물점,인천광역시,미추홀구,79,78,78
철물점,인천광역시,연수구,31,28,29
철물점,인천광역시,남동구,96,98,98
철물점,인천광역시,부평구,102,102,99
철물점,인천광역시,계양구,51,52,53
철물점,인천광역시,서구,66,66,65
철물점,인천광역시,강화군,20,20,21
철물점,인천광역시,옹진군,5,5,5
철물점,경기도,수원시 장안구,47,47,46
철물점,경기도,수원시 권선구,52,52,53
철물점,경기도,수원시 팔달구,37,36,36
철물점,경기도,수원시 영통구,16,16,16
철물점,경기도,성남시 수정구,27,26,24
철물점,경기도,성남시 중원구,39,39,42
철물점,경기도,성남시 분당구,36,36,35
철물점,경기도,의정부시,46,46,48
철물점,경기도,안양시 만안구,45,45,45
철물점,경기도,안양시 동안구,41,41,42
철물점,경기도,부천시,120,121,120
철물점,경기도,광명시,50,50,51
철물점,경기도,평택시,92,89,89
철물점,경기도,동두천시,19,19,19
철물점,경기도,안산시 상록구,57,55,58
철물점,경기도,안산시 단원구,69,68,69
철물점,경기도,고양시 덕양구,52,50,50
철물점,경기도,고양시 일산동구,29,29,31
철물점,경기도,고양시 일산서구,28,29,29
철물점,경기도,과천시,4,4,4
철물점,경기도,구리시,36,36,35
철물점,경기도,남양주시,65,65,69
철물점,경기도,오산시,26,26,26
철물점,경기도,시흥시,76,75,73
철물점,경기도,군포시,27,27,28
철물점,경기도,의왕시,16,16,17
철물점,경기도,하남시,27,26,23
철물점,경기도,용인시 처인구,45,44,47
철물점,경기도,용인시 기흥구,22,23,24
철물점,경기도,용인시 수지구,16,15,15
철물점,경기도,파주시,62,62,61
철물점,경기도,이천시,46,47,46
철물점,경기도,안성시,36,36,34
철물점,경기도,김포시,66,65,63
철물점,경기도,화성시,104,102,103
철물점,경기도,광주시,73,73,73
철물점,경기도,양주시,40,41,40
철물점,경기도,포천시,63,63,61
철물점,경기도,여주시,40,39,40
철물점,경기도,연천군,22,22,21
철물점,경기도,가평군,14,14,15
철물점,경기도,양평군,24,24,23
철물점,강원도,춘천시,62,62,61
철물점,강원도,원주시,76,76,76
철물점,강원도,강릉시,54,54,51
철물점,강원도,동해시,28,28,27
철물점,강원도,태백시,14,14,14
철물점,강원도,속초시,29,29,29
철물점,강원도,삼척시,19,19,20
철물점,강원도,홍천군,29,29,28
철물점,강원도,횡성군,18,18,18
철물점,강원도,영월군,11,11,10
철물점,강원도,평창군,25,25,25
철물점,강원도,정선군,18,18,17
철물점,강원도,철원군,24,24,22
철물점,강원도,화천군,11,11,11
철물점,강원도,양구군,11,11,11
철물점,강원도,인제군,22,22,20
철물점,강원도,고성군,12,12,12
철물점,강원도,양양군,9,9,9
철물점,대전광역시,동구,65,63,63
철물점,대전광역시,중구,49,49,49
철물점,대전광역시,서구,70,70,70
철물점,대전광역시,유성구,39,39,36
철물점,대전광역시,대덕구,68,68,63
철물점,충청북도,청주시 상당구,40,40,41
철물점,충청북도,청주시 서원구,31,32,32
철물점,충청북도,청주시 흥덕구,44,44,44
철물점,충청북도,청주시 청원구,34,34,34
철물점,충청북도,충주시,65,65,66
철물점,충청북도,제천시,27,28,30
철물점,충청북도,보은군,16,16,15
철물점,충청북도,옥천군,15,15,16
철물점,충청북도,영동군,6,6,6
철물점,충청북도,증평군,9,8,7
철물점,충청북도,진천군,10,10,10
철물점,충청북도,괴산군,8,8,9
철물점,충청북도,음성군,27,26,26
철물점,충청북도,단양군,12,12,12
철물점,충청남도,천안시 동남구,49,49,51
철물점,충청남도,천안시 서북구,30,30,28
철물점,충청남도,공주시,24,24,24
철물점,충청남도,보령시,31,31,32
철물점,충청남도,아산시,46,45,43
철물점,충청남도,서산시,42,41,40
철물점,충청남도,논산시,41,41,41
철물점,충청남도,계룡시,5,5,5
철물점,충청남도,당진시,54,53,51
철물점,충청남도,금산군,19,19,19
철물점,충청남도,부여군,21,21,21
철물점,충청남도,서천군,14,14,14
철물점,충청남도,청양군,9,9,8
철물점,충청남도,홍성군,25,25,30
철물점,충청남도,예산군,25,25,24
철물점,충청남도,태안군,26,26,26
철물점,세종특별자치시,세종시,36,36,39
철물점,광주광역시,동구,26,26,25
철물점,광주광역시,서구,74,74,76
