지역명,가게이름,별점,리뷰갯수,사장리뷰,얼마이상,소요시간
사간동,101번지남산돈까스 센터원점,★ 4.8,160,29,"8,000원 이상 배달",23분
사간동,혜화현초밥,★ 4.9,14,62,"10,000원 이상 배달",22분
사간동,요거트맨 종로서적점,★ 4.3,563,84,"10,900원 이상 배달",21분
사간동,카페자스-광화문점,★ 4.7,191,8,"11,000원 이상 배달",21분
사간동,남경-중구점,★ 4.5,302,29,"13,000원 이상 배달",23분
사간동,순희네빈대떡,★ 4.8,1854,32,"20,000원 이상 배달",27분
사간동,자연담은도시락 광화문점,★ 4.5,186,78,"10,000원 이상 배달",20분
사간동,싸움의고수-성균관대점,★ 4.6,173,10,"7,500원 이상 배달",24분
사간동,김준현의피자헤븐-종로성대점,★ 4.5,178,2,"14,000원 이상 배달",36~46분
사간동,로라방앗간-디타워점,★ 4.8,55,3,"10,000원 이상 배달",20분
사간동,던바스150,★ 4.8,93,8,"12,000원 이상 배달",24분
사간동,차돌박힌쭈꾸미-종로점,★ 4.7,79,17,"11,000원 이상 배달",20분
사간동,육쌈냉면 낙원점,★ 4.9,100,6,"12,000원 이상 배달",19분
사간동,경양카츠-종각점,★ 4.9,65,2,"13,000원 이상 배달",23분
사간동,고가빈커리하우스,★ 4.6,34,1,"10,000원 이상 배달",20분
사간동,원조30년전통무교동낙지,★ 4.2,41,3,"11,000원 이상 배달",18분
사간동,백암순대국복족발,★ 4.7,50,482,"13,000원 이상 배달",30분
사간동,샐러비샐러드-종로점,★ 4.9,1133,76,"8,000원 이상 배달",24분
사간동,오토김밥-인사점,★ 4.9,36,85,"13,000원 이상 배달",25분
사간동,스테프핫도그 타워8점,★ 4.5,150,1,"8,000원 이상 배달",22분
사간동,도스타코스 종로점,★ 4.8,133,7,"10,000원 이상 배달",23분
사간동,사보텐-종로그랑서울점,★ 4.7,21,16,"12,000원 이상 배달",23분
사간동,미친피자-본점,★ 5.0,1,52,"15,000원 이상 배달",57~67분
사간동,통큰삼겹-광화문점,★ 4.9,42,3,"12,000원 이상 배달",20분
사간동,야레향,★ 4.9,35,사장님 리뷰가 없어요,"13,000원 이상 배달",24분
사간동,마츠노하나텐동&덮밥,★ 4.7,137,사장님 리뷰가 없어요,"12,000원 이상 배달",23분
사간동,돈돈정-그랑서울점,★ 5.0,235,사장님 리뷰가 없어요,"12,000원 이상 배달",21분
사간동,샤이바나-광화문점,★ 5.0,1,사장님 리뷰가 없어요,"10,000원 이상 배달",22분
사간동,바비레드-종로점,★ 4.7,24,사장님 리뷰가 없어요,"10,000원 이상 배달",25분
사간동,공차-시청점,★ 4.5,67,사장님 리뷰가 없어요,"10,000원 이상 배달",20분
사간동,카페다오,★ 4.7,33,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
사간동,원당감자탕-인사동점,★ 4.8,36,사장님 리뷰가 없어요,"13,000원 이상 배달",21분
사간동,인생소머리국밥,★ 5.0,31,사장님 리뷰가 없어요,"11,000원 이상 배달",23분
사간동,아틀리에송,★ 3.7,3,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
사간동,진서방곱돌이곱창-종로점,★ 5.0,2,사장님 리뷰가 없어요,"10,000원 이상 배달",25분
사간동,난이네불맛제육&갈치조림,★ 4.7,32,사장님 리뷰가 없어요,"16,000원 이상 배달",30분
사간동,뜸들이다-광화문점,★ 4.7,3,사장님 리뷰가 없어요,"8,700원 이상 배달",18분
사간동,101번지남산돈까스-안녕인사동점,★ 4.8,80,사장님 리뷰가 없어요,"11,000원 이상 배달",20분
사간동,태성골뱅이-본점,★ 4.8,5,사장님 리뷰가 없어요,"13,000원 이상 배달",22분
사간동,무교김밥,★ 5.0,3,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
사간동,원조마산아구찜-낙원점,★ 4.7,2534,사장님 리뷰가 없어요,"13,000원 이상 배달",25분
사간동,남도분식-익선점,★ 4.3,33,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
사간동,백종원의미정국수&컵밥-안국역점,★ 5.0,10,사장님 리뷰가 없어요,"10,000원 이상 배달",21분
사간동,원할머니보쌈-종로5가점,★ 5.0,1,사장님 리뷰가 없어요,"25,000원 이상 배달",43~53분
사간동,신승관,★ 4.4,9,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
사간동,용공장-종각점,★ 5.0,2,사장님 리뷰가 없어요,"13,000원 이상 배달",25분
사간동,반포식스-시청점,★ 4.3,7,사장님 리뷰가 없어요,"12,000원 이상 배달",25분
사간동,평창우선생,★ 5.0,4,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
사간동,빽다방-대학로점,★ 4.1,19,사장님 리뷰가 없어요,"8,000원 이상 배달",23분
사간동,메가MGC커피-종각역점,★ 4.8,132,사장님 리뷰가 없어요,"11,900원 이상 배달",46~56분
사간동,AtoZ카페,★ 4.9,10,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
사간동,CGV피카디리,★ 5.0,3,사장님 리뷰가 없어요,"10,000원 이상 배달",23분
사간동,서울원조아구찜,★ 5.0,20,사장님 리뷰가 없어요,"13,000원 이상 배달",24분
사간동,운현궁설렁탕,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",18분
사간동,삼청동순대국&추어탕,0,0,사장님 리뷰가 없어요,"9,000원 이상 배달",23분
사간동,빅스트로우버블티-북촌점,0,0,사장님 리뷰가 없어요,"8,000원 이상 배달",23분
사간동,츄로101-삼청점,0,0,사장님 리뷰가 없어요,"5,000원 이상 배달",25분
삼청동,PB델리-경복궁역점,★ 4.0,4,60,"11,000원 이상 배달",44~54분
삼청동,굽네치킨&피자-경복궁점,★ 4.6,300,3,"15,000원 이상 배달",45~55분
삼청동,CU-종로삼청점,★ 5.0,1,20,"10,000원 이상 배달",45~55분
삼청동,맘스터치-삼각지역점,★ 4.4,287,76,"12,000원 이상 배달",52~62분
삼청동,파스쿠찌-서울대병원점,★ 4.9,38,6,"12,000원 이상 배달",42~52분
삼청동,멕시카나-종로점,★ 4.8,38,1170,"16,000원 이상 배달",45~55분
삼청동,네네치킨-광화문점,★ 4.5,215,621,"15,000원 이상 배달",45~55분
삼청동,자담치킨-종로점,★ 4.8,134,1384,"17,000원 이상 배달",58~68분
삼청동,유가네닭갈비-대학로점,★ 3.7,12,1,"15,000원 이상 배달",54~64분
삼청동,백종원의미정국수&컵밥-대학로점,★ 4.9,1327,2992,"10,000원 이상 배달",24분
삼청동,힐사이드테이블,★ 4.7,237,1109,"12,000원 이상 배달",25분
삼청동,서촌그릭,★ 4.6,2547,310,"12,000원 이상 배달",28분
삼청동,김준현의피자헤븐-종로성대점,★ 5.0,7,482,"14,000원 이상 배달",36~46분
삼청동,우주라이크커피-독립문역점,★ 4.7,991,902,"10,000원 이상 배달",30분
삼청동,피자와치킨의러브레터-서대문점,★ 4.7,43,25,"13,900원 이상 배달",51~61분
삼청동,오박사네왕돈까스-본점,★ 4.9,1395,2,"10,000원 이상 배달",23분
삼청동,인정국물떡볶이&눈꽃빙수,★ 4.4,390,60,"15,000원 이상 배달",46~56분
삼청동,바르다김선생-광화문점,★ 4.9,14,1318,"15,000원 이상 배달",48~58분
삼청동,카페자스-광화문점,★ 4.8,1407,322,"11,000원 이상 배달",24분
삼청동,써브웨이-안국점,★ 4.7,2534,306,"5,000원 이상 배달",25분
삼청동,원할머니보쌈-종로5가점,★ 4.8,916,28,"25,000원 이상 배달",43~53분
삼청동,전곱-종로직영점,★ 4.7,1879,238,"20,000원 이상 배달",59~69분
삼청동,스쿨푸드-종로점,★ 4.9,1170,1729,"12,000원 이상 배달",39~49분
삼청동,불타는양꼬치&마약마라탕,★ 4.9,1133,78,"14,000원 이상 배달",30분
삼청동,파리바게뜨-성대명륜점,★ 4.6,300,166,"12,000원 이상 배달",55~65분
삼청동,미친피자-본점,★ 4.8,1407,2,"15,000원 이상 배달",58~68분
삼청동,굽네치킨&피자-경복궁점,★ 4.9,556,8,"15,000원 이상 배달",45~55분
삼청동,쌀통닭-북창동점,★ 4.9,401,79,"15,900원 이상 배달",46~56분
삼청동,육회란연어다-돈암점,★ 4.9,197,284,"9,000원 이상 배달",34분
삼청동,웃긴떡볶이,★ 4.8,811,174,"10,000원 이상 배달",34분
삼청동,반포식스-광화문점,★ 4.9,57,737,"10,000원 이상 배달",29분
삼청동,롤인익선,★ 5.0,45,79,"10,000원 이상 배달",31분
삼청동,종로스테이크,★ 4.9,247,919,"18,000원 이상 배달",25분
삼청동,샐러디-경복궁역점,★ 4.6,3801,27,"15,000원 이상 배달",24분
삼청동,아미소,★ 5.0,235,817,"20,000원 이상 배달",30분
삼청동,비스포킷-광화문점,★ 4.7,1085,93,"12,000원 이상 배달",26분
삼청동,BHC-종로성대점,★ 4.8,13,477,"15,000원 이상 배달",25~35분
삼청동,카페다오,★ 4.0,12,254,"10,000원 이상 배달",24분
삼청동,김밥천국-성균관대점,★ 4.8,662,5,"10,000원 이상 배달",55~65분
삼청동,가배도-삼청점,★ 4.9,296,202,"15,000원 이상 배달",21분
삼청동,마산해물아구찜,★ 4.7,489,9430,"19,000원 이상 배달",25분
삼청동,파리바게뜨-종로세무서점,★ 4.7,763,103,"12,000원 이상 배달",55~65분
삼청동,더블식스버거,★ 4.6,80,67,"12,000원 이상 배달",29분
삼청동,알부자찜전문점,★ 4.7,950,80,"30,000원 이상 배달",60~70분
삼청동,노량진수산시장벌교아줌마,★ 4.7,166,1298,"13,000원 이상 배달",85~95분
삼청동,강남면옥-정동점,★ 4.8,817,683,"20,000원 이상 배달",29분
삼청동,백년가짬뽕-광화문직영점,★ 4.9,1241,5,"20,000원 이상 배달",24분
삼청동,홍콩반점0410-대학로점,★ 4.5,945,404,"13,000원 이상 배달",29분
삼청동,주시브로스-그랑서울점,★ 4.6,487,236,"10,000원 이상 배달",24분
삼청동,육수당-대학로점,★ 4.9,254,7,"5,000원 이상 배달",35~45분
삼청동,저팔계&중국&마라탕&덮밥&요리,★ 4.6,303,779,"15,000원 이상 배달",55~65분
삼청동,KFC-종로점,★ 5.0,204,94,"8,000원 이상 배달",48~58분
삼청동,오부장보쌈족발-종로점,★ 4.8,9962,42,"13,000원 이상 배달",56~66분
삼청동,혜화현초밥,★ 4.8,160,38,"10,000원 이상 배달",23분
삼청동,싸움의고수-성균관대점,★ 4.7,145,85,"7,500원 이상 배달",24분
삼청동,호랑이카레-북촌점,★ 4.7,191,952,"15,000원 이상 배달",20~30분
삼청동,박지후스시,★ 4.8,1303,283,"16,000원 이상 배달",31분
삼청동,밀크홀1937-종로점,★ 4.8,685,79,"10,000원 이상 배달",26분
삼청동,대족장,★ 4.7,1689,58,"29,000원 이상 배달",50~60분
삼청동,요거트맨 종로서적점,★ 4.6,1480,68,"10,900원 이상 배달",25분
삼청동,코코이찌방야-종로점,★ 4.5,186,29,"10,000원 이상 배달",30분
삼청동,족의한수-종로점,★ 4.9,651,21,"18,900원 이상 배달",57~67분
삼청동,회바다요,★ 4.3,1168,25,"24,000원 이상 배달",45~55분
삼청동,후라이드참잘하는집-서대문점,★ 4.7,224,2,"14,000원 이상 배달",42~52분
삼청동,롯데리아-혜화점,★ 4.7,69,10,"9,000원 이상 배달",37~47분
삼청동,로라방앗간-디타워점,★ 4.6,173,467,"10,000원 이상 배달",25분
삼청동,아재커피-시청점,★ 4.5,178,65,"10,000원 이상 배달",30분
삼청동,도스타코스-성대점,★ 4.8,106,8,"8,500원 이상 배달",55~65분
삼청동,창신전라도밥상,★ 4.8,93,17,"9,000원 이상 배달",35분
삼청동,북경반점-남대문점,★ 4.9,1252,373,"10,000원 이상 배달",48~58분
삼청동,던킨-종로구청점,★ 4.7,633,2,"12,000원 이상 배달",55~65분
삼청동,밥은-직화덮밥전문점,★ 4.7,79,1,"11,000원 이상 배달",50~60분
삼청동,차돌박힌쭈꾸미-종로점,★ 4.6,720,13,"11,000원 이상 배달",24분
삼청동,육쌈냉면 낙원점,★ 4.8,41,2,"12,000원 이상 배달",22분
삼청동,빽다방-대학로점,★ 4.9,113,14,"8,000원 이상 배달",24분
삼청동,고가빈커리하우스,★ 4.9,36,16,"10,000원 이상 배달",24분
삼청동,뚜레쥬르-카페대학로점,★ 4.8,133,3,"12,000원 이상 배달",30분
삼청동,반미362-대학로점,★ 4.9,21,17,"15,000원 이상 배달",29분
삼청동,김준현의눈치떡-종로성대점,★ 4.8,25,233,"14,000원 이상 배달",35~45분
삼청동,원조30년전통무교동낙지,★ 5.0,15,10,"11,000원 이상 배달",22분
삼청동,피자헛-혜화점,★ 4.4,14,2,"19,900원 이상 배달",25~35분
삼청동,던바스150,★ 4.4,12,4,"12,000원 이상 배달",28분
삼청동,대학로조선식당,★ 4.6,55,1,"12,000원 이상 배달",24분
삼청동,아재커피-북촌점,★ 4.7,24,15,"7,000원 이상 배달",38~48분
삼청동,통큰삼겹-광화문점,★ 4.7,624,15,"12,000원 이상 배달",24분
삼청동,마츠노하나텐동&덮밥,★ 4.9,101,10,"12,000원 이상 배달",25분
삼청동,샐러드박스-혜화점,★ 4.5,6,7,"12,000원 이상 배달",25분
삼청동,헤비스테이크-안국역점,★ 4.4,630,1,"10,000원 이상 배달",55~65분
삼청동,파스타마켓-대학로점,★ 5.0,31,238,"12,000원 이상 배달",28분
삼청동,반포식스-대학로점,★ 5.0,28,120,"12,000원 이상 배달",55~65분
삼청동,원당감자탕-인사동점,★ 4.9,24,8,"13,000원 이상 배달",25분
삼청동,스윗밸런스-광화문점,★ 4.8,371,205,"10,000원 이상 배달",22분
삼청동,토속집,★ 4.9,18,1,"13,000원 이상 배달",24분
삼청동,마포만두-시청점,★ 4.8,5,199,"9,000원 이상 배달",25분
삼청동,이명근떡볶이,★ 4.7,7,33,"12,800원 이상 배달",32분
삼청동,LUSCIOUSSCOOPS러셔스스쿱스-대학로점,★ 4.6,33,186,"13,000원 이상 배달",25분
삼청동,불닭발동대문엽기떡볶이-종각점,★ 4.9,13,3,"14,000원 이상 배달",55~65분
삼청동,뜸들이다-광화문점,★ 4.8,768,37,"8,700원 이상 배달",22분
삼청동,101번지남산돈까스-안녕인사동점,★ 4.9,29,250,"11,000원 이상 배달",23분
삼청동,살살솔트앤샐러드,★ 4.8,27,75,"14,000원 이상 배달",29분
삼청동,미분당-대학로점,★ 4.7,3,78,"12,000원 이상 배달",22분
삼청동,순대실록-대학로본점,★ 5.0,4,100,"15,000원 이상 배달",31분
삼청동,백종원의미정국수&컵밥-안국역점,★ 4.1,19,76,"10,000원 이상 배달",22분
삼청동,알로이막막,★ 4.1,7,37,"13,000원 이상 배달",23분
삼청동,코코버블티-대학로점,★ 4.9,10,111,"11,000원 이상 배달",22분
삼청동,혜화달손만두&만두전골,★ 5.0,20,18,"13,000원 이상 배달",25분
삼청동,봉구스밥버거-한성대점,★ 4.0,3,3,"10,000원 이상 배달",28분
삼청동,은식당,★ 4.6,603,17,"12,000원 이상 배달",27분
삼청동,성진밥상,★ 4.9,7,9,"10,000원 이상 배달",26분
삼청동,을지로어시장,★ 4.9,57,2,"25,000원 이상 배달",29분
삼청동,오는정쪽갈비,★ 5.0,8,104,"13,000원 이상 배달",24분
삼청동,운현궁설렁탕,★ 4.9,233,668,"10,000원 이상 배달",21분
삼청동,삼청동순대국&추어탕,★ 4.7,125,18,"9,000원 이상 배달",20분
삼청동,박광일참치,★ 4.9,21,275,"12,000원 이상 배달",22분
삼청동,빅스트로우버블티-북촌점,★ 4.8,19,13,"8,000원 이상 배달",25분
삼청동,츄로101-삼청점,★ 4.8,6,192,"5,000원 이상 배달",23분
삼청동,교동전선생-종로구청점,★ 3.8,5,558,"13,000원 이상 배달",25분
삼청동,신전떡볶이-퇴계로점,★ 4.7,17,25,"9,000원 이상 배달",34분
삼청동,서촌그리들,★ 4.6,16,307,"13,000원 이상 배달",25분
삼청동,계동107-안국역점,★ 4.8,26,2,"2,500원 이상 배달",21분
삼청동,꼬마네,★ 4.8,10,104,"15,000원 이상 배달",32분
삼청동,소국밥-광화문점,★ 4.5,2,353,"12,000원 이상 배달",25분
삼청동,인사동쭈꾸미,★ 4.8,327,48,"10,000원 이상 배달",23분
삼청동,청년피자-종로점,★ 5.0,1,112,"14,900원 이상 배달",23~33분
삼청동,토끼정-대학로점,★ 4.3,12,16,"15,000원 이상 배달",30분
삼청동,던킨-경복궁포레스트병원점,★ 4.0,4,30,"12,000원 이상 배달",65~75분
삼청동,홀드미커피,★ 4.0,927,4,"8,000원 이상 배달",24분
삼청동,로라방앗간-안녕인사동점,★ 4.8,281,324,"11,000원 이상 배달",40~50분
삼청동,순남시래기-삼청점,★ 4.4,14,14,"13,000원 이상 배달",20분
삼청동,카페얼티밋,★ 4.9,263,11,"12,000원 이상 배달",25분
삼청동,토방손칼국수&닭도리탕,★ 5.0,2,3,"12,000원 이상 배달",32분
삼청동,코코버블티-명동점,★ 4.2,98,3,"11,000원 이상 배달",30분
삼청동,시티델리-광화문점,★ 5.0,2,1,"12,000원 이상 배달",45~55분
삼청동,묵호횟집,★ 5.0,2,136,"10,000원 이상 배달",55~65분
삼청동,소풍뽕잎김밥,★ 4.9,184,38,"10,000원 이상 배달",23분
